# Wordlist

# DATA
ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	LEXSTATID
14784	animal	MEAMumfu3	ʃò / ʃo᷇ː	ʃ o ¹	3 7 8	AXT	SU6	28	28.S.C 28.U.V 28.6.T	1.6 3.0 1.0	ʃo¹	0	26	11
15235	animal	NMSMissong4	ɪ̀ʃà / ɪ̀ʃâ	ɪ ¹ ʃ a ¹	7 8 3 7 8	XTBYT	I6SA6	44	44.I.V 44.6.T 44.S.C 44.A.V 44.6.T	3.0 1.0 1.3 3.0 1.0	ɪ¹ʃa¹	0	19	9
15236	animal	NDNMissong5	ɪ̀ʃà / ɪ̀ʃâ	ɪ ¹ ʃ a ¹	7 8 3 7 8	XTBYT	I6SA6	34	34.I.V 34.6.T 34.S.C 34.A.V 34.6.T	3.0 1.0 1.3 3.0 1.0	ɪ¹ʃa¹	0	19	9
15685	animal	BAAMashi4	ɲàm / ɲa᷇ːm	ɲ a ³ m	4 7 8 4	AXTN	NA6M	5	5.N.C 5.A.V 5.6.T 5.M.c	1.6 3.0 1.0 0.5	ɲa³m	0	22	10
15686	animal	NCMMashi5	ɲàm / ɲâm	ɲ a ³ m	4 7 8 4	AXTN	NA6M	33	33.N.C 33.A.V 33.6.T 33.M.c	1.6 3.0 1.0 0.5	ɲa³m	0	22	10
16082	animal	NFKBiya7	ɪ̀fì / ɪ̀fí	ɪ ¹ f i ¹	7 8 3 7 8	XTBYT	I6BI6	37	37.I.V 37.6.T 37.B.C 37.I.V 37.6.T	3.0 1.0 1.3 3.0 1.0	ɪ¹fi¹	0	21	9
16083	animal	FBCBiya8	ɪ̀fìː / ɪ̀fí	ɪ ¹ f iː ¹	7 8 3 7 8	XTBYT	I6BI6	13	13.I.V 13.6.T 13.B.C 13.I.V 13.6.T	3.0 1.0 1.3 3.0 1.0	ɪ¹fiː¹	0	21	9
16084	animal	ENBBiya1	mbáhà ~ mbásə̀ / bə̀mbáhà	m b a ⁵ h a ¹	4 1 7 8 3 7 8	ACYTBYT	MPA6HA6	12	12.M.C 12.P.C 12.A.V 12.6.T 12.H.C 12.A.V 12.6.T	1.6 1.2 3.0 1.0 1.3 3.0 1.0	mba⁵ha¹	0	29	12
16085	animal	ICNBiya2	ɪ̀fì mwa / bìfì ɪ̀mwá	ɪ ¹ f i ¹ m w a ³	7 8 3 7 8 4 6 7 8	XTBYTBCYT	I6BI6MWA6	14	14.I.V 14.6.T 14.B.C 14.I.V 14.6.T 14.M.C 14.W.C 14.A.V 14.6.T	3.0 1.0 1.3 3.0 1.0 1.3 1.2 3.0 1.0	ɪ¹fi¹mwa³	0	21	9
17888	animal	NSFBiya5	ɪ̀fì / ɪ̀fí	ɪ ¹ f i ¹	7 8 3 7 8	XTBYT	I6BI6	46	46.I.V 46.6.T 46.B.C 46.I.V 46.6.T	3.0 1.0 1.3 3.0 1.0	ɪ¹fi¹	0	21	9
17889	animal	NJNBiya6	ɪ̀fìː / ɪ̀fí~ɪ̀fî	ɪ ¹ f iː ¹	7 8 3 7 8	XTBYT	I6BI6	40	40.I.V 40.6.T 40.B.C 40.I.V 40.6.T	3.0 1.0 1.3 3.0 1.0	ɪ¹fiː¹	0	21	9
#
6135	axe	NVBAbar7	ɪ̀tám / ɪ̀támə́kɪ̀	ɪ ¹ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	48	48.I.V 48.6.T 48.T.C 48.A.V 48.6.T 48.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ta⁵m	0	55	15
6136	axe	ECLAbar8	ɪ̀tám / kītámó~-ìtámó	ɪ ¹ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	11	11.I.V 11.6.T 11.T.C 11.A.V 11.6.T 11.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ta⁵m	0	55	15
6137	axe	NMAAbar1	ɪ́tám / kítámó	ɪ ⁵ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	42	42.I.V 42.6.T 42.T.C 42.A.V 42.6.T 42.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ⁵ta⁵m	0	55	15
6138	axe	NACAbar2	ɪ̀tám / kìtám	ɪ ¹ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	31	31.I.V 31.6.T 31.T.C 31.A.V 31.6.T 31.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ta⁵m	0	55	15
6139	axe	NEMAjumbu9	tɪ́ / kə̀tɪ́ːlə́	t ɪ ⁵	1 7 8	AXT	TI6	36	36.T.C 36.I.V 36.6.T	1.6 3.0 1.0	tɪ⁵	0	55	15
6140	axe	NVIAjumbu1	tɪ́ / kə̀tɪ́lə́	t ɪ ⁵	1 7 8	AXT	TI6	49	49.T.C 49.I.V 49.6.T	1.6 3.0 1.0	tɪ⁵	0	55	15
6141	axe	KMNAjumbu2	tɪ̌ː / kə̀tɪ́ːtə́~kə̀tɪ́ːlə́	t ɪː ¹⁵	1 7 8	AXT	TI2	25	25.T.C 25.I.V 25.2.T	1.6 3.0 1.0	tɪː¹⁵	0	55	15
6142	axe	KDCAjumbu10	té / kə̀téːlə́	t e ⁵	1 7 8	AXT	TE6	19	19.T.C 19.E.V 19.6.T	1.6 3.0 1.0	te⁵	0	55	15
6143	axe	NNBBuu3	tím / kə̄tímtə̂~kə̀tímtə́nə̄	t i ⁵ m	1 7 8 4	AXTN	TI6M	45	45.T.C 45.I.V 45.6.T 45.M.c	1.6 3.0 1.0 0.5	ti⁵m	0	55	15
6144	axe	MNJBuu4	tsɪ́m / kə̀tsɪ́mtə́	ts ɪ ⁵ m	2 7 8 4	AXTN	CI6M	29	29.C.C 29.I.V 29.6.T 29.M.c	1.6 3.0 1.0 0.5	tsɪ⁵m	0	55	15
6145	axe	KEMBuu1	tím / kə̄tímtə́	t i ⁵ m	1 7 8 4	AXTN	TI6M	21	21.T.C 21.I.V 21.6.T 21.M.c	1.6 3.0 1.0 0.5	ti⁵m	0	55	15
6146	axe	KCYBuu2	tím / kə̀tímtə́	t i ⁵ m	1 7 8 4	AXTN	TI6M	18	18.T.C 18.I.V 18.6.T 18.M.c	1.6 3.0 1.0 0.5	ti⁵m	0	55	15
6147	axe	KHKFang12	ti᷇ːm / tə̀ti᷇ːm	t iː ¹³ m	1 7 8 4	AXTN	TI2M	23	23.T.C 23.I.V 23.2.T 23.M.c	1.6 3.0 1.0 0.5	tiː¹³m	0	55	15
6148	axe	DPNFang13	ti᷇ːm / tə̀tímkpə̄	t iː ¹³ m	1 7 8 4	AXTN	TI2M	10	10.T.C 10.I.V 10.2.T 10.M.c	1.6 3.0 1.0 0.5	tiː¹³m	0	55	15
6149	axe	KDVFang1	tɪ᷇m / tə́tɪ́mkpə̄	t ɪ ⁵³ m	1 7 8 4	AXTN	TI3M	20	20.T.C 20.I.V 20.3.T 20.M.c	1.6 3.0 1.0 0.5	tɪ⁵³m	0	55	15
6150	axe	KJSFang2	ti᷇ːm / tə́ti᷇ːm ~ tə́tíːmkpə̄	t iː ¹³ m	1 7 8 4	AXTN	TI2M	24	24.T.C 24.I.V 24.2.T 24.M.c	1.6 3.0 1.0 0.5	tiː¹³m	1	55	15
6151	axe	JGYKoshin3	tə́m / tə̀tə́m	t ə ⁵ m	1 7 8 4	AXTN	TE6M	15	15.T.C 15.E.V 15.6.T 15.M.c	1.6 3.0 1.0 0.5	tə⁵m	0	55	15
6152	axe	TELKoshin4	tə́m / tə̀tə́m	t ə ⁵ m	1 7 8 4	AXTN	TE6M	50	50.T.C 50.E.V 50.6.T 50.M.c	1.6 3.0 1.0 0.5	tə⁵m	0	55	15
6153	axe	MRYKoshin2	tə́m /  tōtə́m	t ə ⁵ m	1 7 8 4	AXTN	TE6M	30	30.T.C 30.E.V 30.6.T 30.M.c	1.6 3.0 1.0 0.5	tə⁵m	0	55	15
6154	axe	KCSKung3	ìfú / sə̀fú	i ¹ f u ¹	7 8 3 7 8	XTBYT	I6BY6	17	17.I.V 17.6.T 17.B.C 17.Y.V 17.6.T	3.0 1.0 1.3 3.0 1.0	i¹fu¹	0	41	17
6155	axe	NJSKung4	ɪ́fʊ́ / sə̀fʊ́	ɪ ⁵ f ʊ ⁵	7 8 3 7 8	XTBYT	I6BY6	41	41.I.V 41.6.T 41.B.C 41.Y.V 41.6.T	3.0 1.0 1.3 3.0 1.0	ɪ⁵fʊ⁵	0	41	17
6156	axe	ZKGKung1	ɪ́fú / sə́fú	ɪ ⁵ f u ¹	7 8 3 7 8	XTBYT	I6BY6	53	53.I.V 53.6.T 53.B.C 53.Y.V 53.6.T	3.0 1.0 1.3 3.0 1.0	ɪ⁵fu¹	0	41	17
6157	axe	BNMKung2	ìfʊ́ / sə̀fʊ́	i ¹ f ʊ ⁵	7 8 3 7 8	XTBYT	I6BY6	7	7.I.V 7.6.T 7.B.C 7.Y.V 7.6.T	3.0 1.0 1.3 3.0 1.0	i¹fʊ⁵	0	41	17
6158	axe	NMNMundabli3	tʃə́m / tʃə́m	tʃ ə ⁵ m	1 7 8 4	AXTN	TE6M	43	43.T.C 43.E.V 43.6.T 43.M.c	1.6 3.0 1.0 0.5	tʃə⁵m	0	55	15
6159	axe	CENMundabli2	tʃə́m / tʃə́m kō	tʃ ə ⁵ m	1 7 8 4	AXTN	TE6M	8	8.T.C 8.E.V 8.6.T 8.M.c	1.6 3.0 1.0 0.5	tʃə⁵m	0	55	15
6160	axe	LFNMundabli1	tʃám / tʃámkō	tʃ a ⁵ m	1 7 8 4	AXTN	TA6M	26	26.T.C 26.A.V 26.6.T 26.M.c	1.6 3.0 1.0 0.5	tʃa⁵m	0	55	15
6161	axe	NINMundabli4	tʃə́m / tʃə́mkō	tʃ ə ⁵ m	1 7 8 4	AXTN	TE6M	39	39.T.C 39.E.V 39.6.T 39.M.c	1.6 3.0 1.0 0.5	tʃə⁵m	0	55	15
6162	axe	NGTMunken3	ɪ̀tám / kítámə́	ɪ ¹ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	38	38.I.V 38.6.T 38.T.C 38.A.V 38.6.T 38.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ta⁵m	0	55	15
6163	axe	NUNMunken4	ɪ́tám / kítám	ɪ ⁵ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	47	47.I.V 47.6.T 47.T.C 47.A.V 47.6.T 47.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ⁵ta⁵m	0	55	15
6164	axe	NEAMunken1	ɪ́tám / kɪ́támmə́	ɪ ⁵ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	35	35.I.V 35.6.T 35.T.C 35.A.V 35.6.T 35.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ⁵ta⁵m	0	55	15
6165	axe	TNTMunken2	ɪ́táːm / kìtáːmə́	ɪ ⁵ t aː ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	51	51.I.V 51.6.T 51.T.C 51.A.V 51.6.T 51.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ⁵taː⁵m	0	55	15
6166	axe	MCANgun3	ɪ̀tám / kə̀tám	ɪ ¹ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	27	27.I.V 27.6.T 27.T.C 27.A.V 27.6.T 27.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ta⁵m	0	55	15
6167	axe	KBMNgun4	ɪ̀tám / kə̀tám	ɪ ¹ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	16	16.I.V 16.6.T 16.T.C 16.A.V 16.6.T 16.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ta⁵m	0	55	15
6168	axe	WCANgun1	ɪ̀tám / kə́táːmə́	ɪ ¹ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	52	52.I.V 52.6.T 52.T.C 52.A.V 52.6.T 52.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ta⁵m	0	55	15
6169	axe	AOMNgun2	ɪ̀tám / kə̀tám	ɪ ¹ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	3	3.I.V 3.6.T 3.T.C 3.A.V 3.6.T 3.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ta⁵m	0	55	15
6170	axe	APBMumfu1	tʃáːm / tʃáːmkə́	tʃ aː ⁵ m	1 7 8 4	AXTN	TA6M	4	4.T.C 4.A.V 4.6.T 4.M.c	1.6 3.0 1.0 0.5	tʃaː⁵m	0	55	15
6171	axe	DNMMumfu2	tʃám / tʃámkə́~tʃám	tʃ a ⁵ m	1 7 8 4	AXTN	TA6M	9	9.T.C 9.A.V 9.6.T 9.M.c	1.6 3.0 1.0 0.5	tʃa⁵m	0	55	15
6172	axe	BKBMashi2	fó / fóŋ	f o ⁵	3 7 8	AXT	BU6	6	6.B.C 6.U.V 6.6.T	1.6 3.0 1.0	fo⁵	0	41	16
6173	axe	KFKMashi1	fó / fóŋ	f o ⁵	3 7 8	AXT	BU6	22	22.B.C 22.U.V 22.6.T	1.6 3.0 1.0	fo⁵	0	41	16
6174	axe	ABSMissong1	ìtǎːm / kìtámnə̄	i ¹ t aː ¹⁵ m	7 8 1 7 8 4	XTBYTN	I6TA2M	1	1.I.V 1.6.T 1.T.C 1.A.V 1.2.T 1.M.c	3.0 1.0 1.3 3.0 1.0 0.5	i¹taː¹⁵m	0	55	15
6175	axe	AGAMissong2	ɪ́tám / ɪ́támyī~kɪ́támnə̀	ɪ ⁵ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	2	2.I.V 2.6.T 2.T.C 2.A.V 2.6.T 2.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ⁵ta⁵m	0	55	15
14785	axe	NCCMumfu4	tʃám / tʃám	tʃ a ⁵ m	1 7 8 4	AXTN	TA6M	32	32.T.C 32.A.V 32.6.T 32.M.c	1.6 3.0 1.0 0.5	tʃa⁵m	0	55	15
14786	axe	MEAMumfu3	tʃám / tʃáːmə́	tʃ a ⁵ m	1 7 8 4	AXTN	TA6M	28	28.T.C 28.A.V 28.6.T 28.M.c	1.6 3.0 1.0 0.5	tʃa⁵m	0	55	15
15237	axe	NMSMissong4	ɪ̀tám / kɪ̀támnə̄	ɪ ¹ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	44	44.I.V 44.6.T 44.T.C 44.A.V 44.6.T 44.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ta⁵m	0	55	15
15238	axe	NDNMissong5	ɪ̀tám / kɪ̀támnə́	ɪ ¹ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	34	34.I.V 34.6.T 34.T.C 34.A.V 34.6.T 34.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ta⁵m	0	55	15
15687	axe	BAAMashi4	fʷó / fʷó	fʷ o ⁵	3 7 8	AXT	BU6	5	5.B.C 5.U.V 5.6.T	1.6 3.0 1.0	fʷo⁵	0	41	16
15688	axe	NCMMashi5	fō / fɔ́ŋ ~ fōŋ	f o ³	3 7 8	AXT	BU6	33	33.B.C 33.U.V 33.6.T	1.6 3.0 1.0	fo³	0	41	16
16109	axe	NFKBiya7	ìtám / kə̀tám	i ¹ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	37	37.I.V 37.6.T 37.T.C 37.A.V 37.6.T 37.M.c	3.0 1.0 1.3 3.0 1.0 0.5	i¹ta⁵m	0	55	15
16110	axe	FBCBiya8	ɪ̀tám / kə̀támə́	ɪ ¹ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	13	13.I.V 13.6.T 13.T.C 13.A.V 13.6.T 13.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ta⁵m	0	55	15
16111	axe	ENBBiya1	ɪ́tám / kɪ̀tám	ɪ ⁵ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	12	12.I.V 12.6.T 12.T.C 12.A.V 12.6.T 12.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ⁵ta⁵m	0	55	15
16112	axe	ICNBiya2	ɪ́tám / bítám	ɪ ⁵ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	14	14.I.V 14.6.T 14.T.C 14.A.V 14.6.T 14.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ⁵ta⁵m	0	55	15
17890	axe	NSFBiya5	ɪ̀tám / kə̀tám	ɪ ¹ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	46	46.I.V 46.6.T 46.T.C 46.A.V 46.6.T 46.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ta⁵m	0	55	15
17891	axe	NJNBiya6	ɪ̀tám / kə̀támnə́	ɪ ¹ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	40	40.I.V 40.6.T 40.T.C 40.A.V 40.6.T 40.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ta⁵m	0	55	15
#
7553	bag	NVBAbar7	ʊ̀bè~òbèː /àbèːbʷɪ̂~àbè	ʊ ¹ b e ¹	7 8 1 7 8	XTBYT	Y6PE6	48	48.Y.V 48.6.T 48.P.C 48.E.V 48.6.T	3.0 1.0 1.3 3.0 1.0	ʊ¹be¹	0	67	18
7554	bag	ECLAbar8	ʊ̀bè / bìbè	ʊ ¹ b e ¹	7 8 1 7 8	XTBYT	Y6PE6	11	11.Y.V 11.6.T 11.P.C 11.E.V 11.6.T	3.0 1.0 1.3 3.0 1.0	ʊ¹be¹	0	67	18
7555	bag	NMAAbar1	ʊ̀bè / gbɪ̀bè	ʊ ¹ b e ¹	7 8 1 7 8	XTBYT	Y6PE6	42	42.Y.V 42.6.T 42.P.C 42.E.V 42.6.T	3.0 1.0 1.3 3.0 1.0	ʊ¹be¹	0	67	18
7556	bag	NACAbar2	ʊ̀bè / bə̀bè	ʊ ¹ b e ¹	7 8 1 7 8	XTBYT	Y6PE6	31	31.Y.V 31.6.T 31.P.C 31.E.V 31.6.T	3.0 1.0 1.3 3.0 1.0	ʊ¹be¹	0	67	18
7557	bag	NEMAjumbu9	kə̀bàː / bə̀bàː	k ə ¹ b aː ¹	1 7 8 1 7 8	AXTBYT	KE6PA6	36	36.K.C 36.E.V 36.6.T 36.P.C 36.A.V 36.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹baː¹	0	67	18
7558	bag	NVIAjumbu1	kə̀bàː / kə̀bàːlə̀	k ə ¹ b aː ¹	1 7 8 1 7 8	AXTBYT	KE6PA6	49	49.K.C 49.E.V 49.6.T 49.P.C 49.A.V 49.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹baː¹	0	67	18
7559	bag	KMNAjumbu2	kə̀bàː / bə̀bàː	k ə ¹ b aː ¹	1 7 8 1 7 8	AXTBYT	KE6PA6	25	25.K.C 25.E.V 25.6.T 25.P.C 25.A.V 25.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹baː¹	0	67	18
7560	bag	KDCAjumbu10	kə̀bàː / bə̀bà	k ə ¹ b aː ¹	1 7 8 1 7 8	AXTBYT	KE6PA6	19	19.K.C 19.E.V 19.6.T 19.P.C 19.A.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹baː¹	0	67	18
7561	bag	NNBBuu3	bʷà / kə́bâtə́	bʷ a ¹	1 7 8	AXT	PA6	45	45.P.C 45.A.V 45.6.T	1.6 3.0 1.0	bʷa¹	0	59	18
7562	bag	MNJBuu4	bə̀à / kə́bə́àtə́	b ə ¹ a ¹	1 7 8 7 8	AXTYT	PE6A6	29	29.P.C 29.E.V 29.6.T 29.A.V 29.6.T	1.6 3.0 1.0 3.0 1.0	bə¹a¹	0	59	18
7563	bag	KEMBuu1	bā / kə̀ba᷇ːtə́	b a ³	1 7 8	AXT	PA6	21	21.P.C 21.A.V 21.6.T	1.6 3.0 1.0	ba³	0	59	18
7564	bag	KCYBuu2	bə̀à / bə́à ~ βà ~ ə́βâ	b ə ¹ a ¹	1 7 8 7 8	AXTYT	PE6A6	18	18.P.C 18.E.V 18.6.T 18.A.V 18.6.T	1.6 3.0 1.0 3.0 1.0	bə¹a¹	0	59	18
7565	bag	KHKFang12	bɛ̀ː / bɛ́	b ɛː ¹	1 7 8	AXT	PE6	23	23.P.C 23.E.V 23.6.T	1.6 3.0 1.0	bɛː¹	0	59	18
7566	bag	DPNFang13	bɛ̀ː / bɛ́ː	b ɛː ¹	1 7 8	AXT	PE6	10	10.P.C 10.E.V 10.6.T	1.6 3.0 1.0	bɛː¹	0	59	18
7567	bag	KDVFang1	bɛ̀ / bɛ́	b ɛ ¹	1 7 8	AXT	PE6	20	20.P.C 20.E.V 20.6.T	1.6 3.0 1.0	bɛ¹	0	59	18
7568	bag	KJSFang2	bɛ̀ː / bɛ́ː	b ɛː ¹	1 7 8	AXT	PE6	24	24.P.C 24.E.V 24.6.T	1.6 3.0 1.0	bɛː¹	0	59	18
7569	bag	JGYKoshin3	bɛ̀ː / bə̀bɛ̀ː	b ɛː ¹	1 7 8	AXT	PE6	15	15.P.C 15.E.V 15.6.T	1.6 3.0 1.0	bɛː¹	0	59	18
7570	bag	TELKoshin4	bɛ̀ː / bə́bɛ̂ ~ bə́bâː	b ɛː ¹	1 7 8	AXT	PE6	50	50.P.C 50.E.V 50.6.T	1.6 3.0 1.0	bɛː¹	0	59	18
7571	bag	MRYKoshin2	bɛ̀ː /  bə̀béà	b ɛː ¹	1 7 8	AXT	PE6	30	30.P.C 30.E.V 30.6.T	1.6 3.0 1.0	bɛː¹	0	59	18
7572	bag	KCSKung3	kə̀mbɘ̀ːɣ / ʊ̀mbɘ̀ːɣ	k ə ³ m b ɘː ¹ ɣ	1 7 8 4 1 7 8 3	AXTMBYTN	KE6MPE6G	17	17.K.C 17.E.V 17.6.T 17.M.c 17.P.C 17.E.V 17.6.T 17.G.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	kə³mbɘː¹ɣ	0	67	18
7573	bag	NJSKung4	kə̀mbə̀ːh / ʊ́mbə̀ːh	k ə ³ m b əː ¹ h	1 7 8 4 1 7 8 3	AXTMBYTN	KE6MPE6H	41	41.K.C 41.E.V 41.6.T 41.M.c 41.P.C 41.E.V 41.6.T 41.H.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	kə³mbəː¹h	0	67	18
7574	bag	BNMKung2	sáʔ / sə́sáʔ	s a ⁵ ʔ	3 7 8 1	AXTN	SA6H	7	7.S.C 7.A.V 7.6.T 7.H.c	1.6 3.0 1.0 0.5	sa⁵ʔ	0	62	20
7575	bag	NMNMundabli3	bòː / bòː	b oː ¹	1 7 8	AXT	PU6	43	43.P.C 43.U.V 43.6.T	1.6 3.0 1.0	boː¹	0	59	18
7576	bag	CENMundabli2	bòɦ / bòɦː	b o ¹ ɦ	1 7 8 3	AXTN	PU6H	8	8.P.C 8.U.V 8.6.T 8.H.c	1.6 3.0 1.0 0.5	bo¹ɦ	0	59	18
7577	bag	LFNMundabli1	bòː / bòːbó	b oː ¹	1 7 8	AXT	PU6	26	26.P.C 26.U.V 26.6.T	1.6 3.0 1.0	boː¹	0	59	18
7578	bag	NINMundabli4	bóː / bòːbó	b oː ⁵	1 7 8	AXT	PU6	39	39.P.C 39.U.V 39.6.T	1.6 3.0 1.0	boː⁵	0	59	18
7579	bag	NGTMunken3	àbàː / bìbà	a ¹ b aː ¹	7 8 1 7 8	XTBYT	A6PA6	38	38.A.V 38.6.T 38.P.C 38.A.V 38.6.T	3.0 1.0 1.3 3.0 1.0	a¹baː¹	0	67	18
7580	bag	NUNMunken4	àbà / bìbà	a ¹ b a ¹	7 8 1 7 8	XTBYT	A6PA6	47	47.A.V 47.6.T 47.P.C 47.A.V 47.6.T	3.0 1.0 1.3 3.0 1.0	a¹ba¹	0	67	18
7581	bag	NEAMunken1	àbà / bìbà	a ¹ b a ¹	7 8 1 7 8	XTBYT	A6PA6	35	35.A.V 35.6.T 35.P.C 35.A.V 35.6.T	3.0 1.0 1.3 3.0 1.0	a¹ba¹	0	67	18
7582	bag	TNTMunken2	àbà / bìbà	a ¹ b a ¹	7 8 1 7 8	XTBYT	A6PA6	51	51.A.V 51.6.T 51.P.C 51.A.V 51.6.T	3.0 1.0 1.3 3.0 1.0	a¹ba¹	0	67	18
7583	bag	MCANgun3	kə̀ⁿděː ~ àⁿdɛ̌ː / bìⁿděː~ɪ̀ⁿdɪ̌ː	k ə ¹ ⁿd eː ¹⁵	1 7 8 1 7 8	AXTBYT	KE6TE2	27	27.K.C 27.E.V 27.6.T 27.T.C 27.E.V 27.2.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹ⁿdeː¹⁵	0	58	19
7584	bag	KBMNgun4	kə̀ⁿdɪ̌ː / bìⁿdɪ̌ː	k ə ¹ ⁿd ɪː ¹⁵	1 7 8 1 7 8	AXTBYT	KE6TI2	16	16.K.C 16.E.V 16.6.T 16.T.C 16.I.V 16.2.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹ⁿdɪː¹⁵	0	58	19
7585	bag	WCANgun1	kə̀ndɪ̌ː / bìndɪ̌ː	k ə ¹ n d ɪː ¹⁵	1 7 8 4 1 7 8	AXTMBYT	KE6NTI2	52	52.K.C 52.E.V 52.6.T 52.N.c 52.T.C 52.I.V 52.2.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	kə¹ndɪː¹⁵	0	58	19
7586	bag	AOMNgun2	kə̀ndě / bìndě	k ə ¹ n d e ¹⁵	1 7 8 4 1 7 8	AXTMBYT	KE6NTE2	3	3.K.C 3.E.V 3.6.T 3.N.c 3.T.C 3.E.V 3.2.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	kə¹nde¹⁵	0	58	19
7587	bag	APBMumfu1	bàː / bâːbə̌	b aː ¹	1 7 8	AXT	PA6	4	4.P.C 4.A.V 4.6.T	1.6 3.0 1.0	baː¹	0	59	18
7588	bag	DNMMumfu2	bàː / bâbɛ́n	b aː ¹	1 7 8	AXT	PA6	9	9.P.C 9.A.V 9.6.T	1.6 3.0 1.0	baː¹	0	59	18
7589	bag	BKBMashi2	àbə̀ːɣ / bìbʷə̀ɣ	a ¹ b əː ¹ ɣ	7 8 1 7 8 3	XTBYTN	A6PE6G	6	6.A.V 6.6.T 6.P.C 6.E.V 6.6.T 6.G.c	3.0 1.0 1.3 3.0 1.0 0.5	a¹bəː¹ɣ	0	67	18
7590	bag	KFKMashi1	àbə̀ / bìbə̀	a ¹ b ə ¹	7 8 1 7 8	XTBYT	A6PE6	22	22.A.V 22.6.T 22.P.C 22.E.V 22.6.T	3.0 1.0 1.3 3.0 1.0	a¹bə¹	0	67	18
7591	bag	ABSMissong1	ʊ̀bèː / bàbèː	ʊ ¹ b eː ¹	7 8 1 7 8	XTBYT	Y6PE6	1	1.Y.V 1.6.T 1.P.C 1.E.V 1.6.T	3.0 1.0 1.3 3.0 1.0	ʊ¹beː¹	0	67	18
7592	bag	AGAMissong2	óbèː / bàbèːbʊ́~bàbêː	o ⁵ b eː ¹	7 8 1 7 8	XTBYT	U6PE6	2	2.U.V 2.6.T 2.P.C 2.E.V 2.6.T	3.0 1.0 1.3 3.0 1.0	o⁵beː¹	0	67	18
14787	bag	NCCMumfu4	bàː / bàː	b aː ¹	1 7 8	AXT	PA6	32	32.P.C 32.A.V 32.6.T	1.6 3.0 1.0	baː¹	0	59	18
